trait	feature	selected_seeds	mean_coefficient	mean_abs_coefficient	context	region_type	gene_id	chrom	start_1based	end_1based	strand	variance_rank_within_combo	variance	missing_fraction_before_impute
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d021574	1	-0.11431152209040464	0.11431152209040464	mCHH	gene	Zm00001d021574	7	156488961	156504047	-	107	0.01083138957619667	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d016472	1	-0.09943559695539964	0.09943559695539964	mCG	promoter	Zm00001d016472	5	163704722	163708772	+	199	0.15524700284004211	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d005758	1	0.098272177747647	0.098272177747647	mCG	gene	Zm00001d005758	2	186851974	186864267	-	459	0.12588132917881012	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d005374	1	0.09798663720654649	0.09798663720654649	mCHH	gene	Zm00001d005374	2	171332454	171332684	-	454	0.0032539654057472944	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d005306	1	-0.09018681014281378	0.09018681014281378	mCHH	promoter	Zm00001d005306	2	168880537	168884895	-	340	0.014805488288402557	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d007784	1	0.08443069192045334	0.08443069192045334	mCG	gene	Zm00001d007784	2	239549775	239550674	+	388	0.13136713206768036	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d005795	1	0.07466424487611524	0.07466424487611524	mCHG	gene	Zm00001d005795	2	188910705	188919424	-	278	0.11240191012620926	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d043197	1	0.07299434562244375	0.07299434562244375	mCHH	promoter	Zm00001d043197	3	191270207	191271106	-	438	0.01192863192409277	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d037575	1	-0.06922729943176885	0.06922729943176885	mCG	gene	Zm00001d037575	6	130072061	130073002	-	52	0.1689290702342987	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d028477	1	0.06917387629735133	0.06917387629735133	mCHG	gene	Zm00001d028477	1	36246226	36256685	+	462	0.1010366827249527	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d038475	1	0.06600687721137054	0.06600687721137054	mCHH	gene	Zm00001d038475	6	158240771	158284439	+	101	0.01148784440010786	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d014472	1	-0.06154705881727378	0.06154705881727378	mCHH	gene	Zm00001d014472	5	49398143	49407885	-	116	0.010259728878736496	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d007633	1	-0.06072417830365065	0.06072417830365065	mCHG	cis	Zm00001d007633	2	236564997	236567074	-	78	0.14752762019634247	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d007633	1	-0.06072350203667341	0.06072350203667341	mCHG	promoter	Zm00001d007633	2	236564997	236567074	-	27	0.14752762019634247	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d027271	1	0.05957363328711726	0.05957363328711726	mCG	gene	Zm00001d027271	1	1067813	1073269	-	105	0.15894339978694916	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d047001	1	-0.05878134701315771	0.05878134701315771	mCHG	promoter	Zm00001d047001	9	114888913	114889317	-	377	0.10660751163959503	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d043378	1	0.0570181544547235	0.0570181544547235	mCHH	promoter	Zm00001d043378	3	198206233	198229237	+	366	0.013767054304480553	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d050676	1	-0.05686282644857954	0.05686282644857954	mCG	gene	Zm00001d050676	4	115125576	115126378	+	448	0.12640918791294098	0.0
agri_aa_oil__100grainweight	methwin__mCHH__cis__Zm00001d003354	1	-0.0565042966775558	0.0565042966775558	mCHH	cis	Zm00001d003354	2	41358363	41370652	+	474	0.02292381227016449	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d037982	1	-0.05321600363795307	0.05321600363795307	mCHH	gene	Zm00001d037982	6	144216057	144258410	-	338	0.004877559840679169	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d016266	1	-0.052432675381201076	0.052432675381201076	mCHG	promoter	Zm00001d016266	5	154665791	154666546	+	406	0.10484316945075989	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d025243	1	-0.05170146292055449	0.05170146292055449	mCG	cis	Zm00001d025243	10	110767645	110768010	-	362	0.1611528843641281	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d023212	1	-0.050614546592086175	0.050614546592086175	mCHG	gene	Zm00001d023212	10	315861	318148	+	388	0.10449577122926712	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d023212	1	-0.05061380325142963	0.05061380325142963	mCHG	promoter	Zm00001d023212	10	315861	318148	+	416	0.10449577122926712	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d010612	1	0.049799401321260296	0.049799401321260296	mCHH	gene	Zm00001d010612	8	121841411	121841998	-	154	0.00866763386875391	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d009324	1	0.04961403491301039	0.04961403491301039	mCHG	gene	Zm00001d009324	8	55907938	55939303	-	161	0.12255170941352844	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d040550	1	0.04920821754708116	0.04920821754708116	mCHG	gene	Zm00001d040550	3	49047940	49052983	+	241	0.11499122530221939	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d051948	1	0.04920296027944472	0.04920296027944472	mCHH	promoter	Zm00001d051948	4	175080344	175088925	-	403	0.01280379481613636	0.0
agri_aa_oil__100grainweight	methwin__mCHH__cis__Zm00001d034317	1	-0.049028628817958546	0.049028628817958546	mCHH	cis	Zm00001d034317	1	289102198	289104722	+	277	0.029618844389915466	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d039795	1	-0.048676972608910477	0.048676972608910477	mCHH	gene	Zm00001d039795	3	15022780	15024252	+	157	0.00850372202694416	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d048242	1	-0.04833412119176974	0.04833412119176974	mCHG	promoter	Zm00001d048242	9	153098250	153098627	-	155	0.1234874576330185	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d006267	1	0.04734977795856857	0.04734977795856857	mCHH	gene	Zm00001d006267	2	203274963	203284292	+	173	0.007992775179445744	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d030026	1	0.04473773644774042	0.04473773644774042	mCHG	gene	Zm00001d030026	1	100613958	100647262	+	334	0.10829076170921326	0.0
agri_aa_oil__100grainweight	methwin__mCHH__cis__Zm00001d039983	1	0.04470453831357701	0.04470453831357701	mCHH	cis	Zm00001d039983	3	21764835	21766628	+	310	0.027612226083874702	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d039983	1	0.04470219210936409	0.04470219210936409	mCHH	gene	Zm00001d039983	3	21764835	21766628	+	18	0.027612226083874702	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d040209	1	-0.044503585929503695	0.044503585929503695	mCG	cis	Zm00001d040209	3	32076843	32079601	+	400	0.15928173065185547	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d040209	1	-0.04450068179855519	0.04450068179855519	mCG	gene	Zm00001d040209	3	32076843	32079601	+	100	0.15928173065185547	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d012624	1	-0.043523078355373404	0.043523078355373404	mCHH	gene	Zm00001d012624	8	177398158	177408853	+	231	0.006790201645344496	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d028464	1	0.04021690490373709	0.04021690490373709	mCHH	gene	Zm00001d028464	1	35718861	35785612	+	466	0.003140411339700222	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d014244	1	0.03902590548626235	0.03902590548626235	mCHH	promoter	Zm00001d014244	5	37833152	37834955	+	382	0.01349208690226078	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d020259	1	-0.03786455943368232	0.03786455943368232	mCHG	cis	Zm00001d020259	7	102649094	102649549	+	22	0.15906454622745514	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d020260	1	-0.03786258491296863	0.03786258491296863	mCHG	cis	Zm00001d020260	7	102651781	102655080	-	23	0.15906454622745514	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d020516	1	-0.03771359203436386	0.03771359203436386	mCHG	gene	Zm00001d020516	7	119982387	119992486	-	151	0.12449929863214493	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d025093	1	-0.03725357215795115	0.03725357215795115	mCG	cis	Zm00001d025093	10	103655322	103658082	-	469	0.15749020874500275	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d026647	1	-0.03705109031879215	0.03705109031879215	mCHH	gene	Zm00001d026647	10	149345776	149364298	-	279	0.005662793293595314	0.0
agri_aa_oil__100grainweight	methwin__mCHH__cis__Zm00001d016873	1	0.036445800906876394	0.036445800906876394	mCHH	cis	Zm00001d016873	5	178968180	178971530	-	18	0.06732704490423203	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d054104	1	0.03529181887027046	0.03529181887027046	mCG	cis	Zm00001d054104	4	246521633	246556919	+	112	0.17678618431091309	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d054104	1	0.03529170959074955	0.03529170959074955	mCG	promoter	Zm00001d054104	4	246521633	246556919	+	43	0.17678618431091309	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d009347	1	0.035085194364178715	0.035085194364178715	mCHG	promoter	Zm00001d009347	8	57644930	57646526	+	352	0.10817702859640121	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d029328	1	-0.03505880802445801	0.03505880802445801	mCHG	cis	Zm00001d029328	1	66120056	66126500	-	442	0.12684164941310883	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d027288	1	-0.03470780298904013	0.03470780298904013	mCHH	promoter	Zm00001d027288	1	1841722	1843589	-	372	0.01359039731323719	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d054005	1	0.03432196454727345	0.03432196454727345	mCG	gene	Zm00001d054005	4	245031731	245044871	+	297	0.13871639966964722	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d054006	1	0.03431925868329408	0.03431925868329408	mCG	promoter	Zm00001d054006	4	245045258	245045943	+	411	0.13871639966964722	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d006644	1	-0.03378433731400962	0.03378433731400962	mCG	cis	Zm00001d006644	2	213304600	213307872	+	266	0.16551578044891357	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d006644	1	-0.03378293473485077	0.03378293473485077	mCG	promoter	Zm00001d006644	2	213304600	213307872	+	101	0.16551578044891357	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d023544	1	-0.03347305169952743	0.03347305169952743	mCHH	promoter	Zm00001d023544	10	9592423	9599740	-	271	0.017491916194558144	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d048973	1	0.03331336224964318	0.03331336224964318	mCG	gene	Zm00001d048973	4	11183972	11185206	-	179	0.14927947521209717	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d048973	1	0.03331007621541413	0.03331007621541413	mCG	promoter	Zm00001d048973	4	11183972	11185206	-	268	0.14927947521209717	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d027359	1	0.03292186576307246	0.03292186576307246	mCHG	cis	Zm00001d027359	1	3651033	3661251	-	310	0.13105201721191406	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d033158	1	-0.032917449138622205	0.032917449138622205	mCHH	promoter	Zm00001d033158	1	252436182	252443465	+	285	0.0165190938860178	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d003835	1	-0.03274760647349539	0.03274760647349539	mCHG	gene	Zm00001d003835	2	61464112	61464516	+	72	0.1361483782529831	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d023796	1	-0.03269247362477848	0.03269247362477848	mCHH	gene	Zm00001d023796	10	21488311	21534611	+	371	0.0044641452841460705	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d038427	1	0.03258247041087345	0.03258247041087345	mCG	gene	Zm00001d038427	6	157100732	157101846	+	131	0.15452049672603607	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d038427	1	0.032578824861497456	0.032578824861497456	mCG	promoter	Zm00001d038427	6	157100732	157101846	+	205	0.15452049672603607	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d038058	1	0.032474188781572516	0.032474188781572516	mCHH	gene	Zm00001d038058	6	146568999	146572316	+	230	0.006792704574763775	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d023590	1	-0.03160890345585345	0.03160890345585345	mCHG	promoter	Zm00001d023590	10	10919905	10924168	-	48	0.13824394345283508	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d019648	1	-0.03155407376892318	0.03155407376892318	mCG	cis	Zm00001d019648	7	47990040	47993872	-	222	0.16895082592964172	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d044177	1	-0.031232603252550627	0.031232603252550627	mCHH	promoter	Zm00001d044177	3	221192862	221194108	+	202	0.021890537813305855	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d042072	1	-0.031150196267603278	0.031150196267603278	mCG	cis	Zm00001d042072	3	149678843	149680300	-	49	0.18598885834217072	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d042071	1	-0.031149099247163088	0.031149099247163088	mCG	gene	Zm00001d042071	3	149678383	149678999	+	7	0.18598885834217072	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d042071	1	-0.031148863139215673	0.031148863139215673	mCG	cis	Zm00001d042071	3	149678383	149678999	+	48	0.18598885834217072	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d024779	1	0.030662325278781665	0.030662325278781665	mCG	cis	Zm00001d024779	10	87527065	87528243	+	363	0.16113978624343872	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d041715	1	-0.030654303769365867	0.030654303769365867	mCG	promoter	Zm00001d041715	3	134686865	134693750	-	252	0.15029782056808472	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d032944	1	-0.03045127102899761	0.03045127102899761	mCHG	gene	Zm00001d032944	1	244267423	244291732	+	171	0.12114031612873077	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d024140	1	0.029965696853545516	0.029965696853545516	mCHG	cis	Zm00001d024140	10	49067757	49069364	+	235	0.1346745789051056	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d024141	1	0.029958982008726723	0.029958982008726723	mCHG	cis	Zm00001d024141	10	49072650	49076807	+	236	0.1346745789051056	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d045447	1	0.029613714557103345	0.029613714557103345	mCHG	promoter	Zm00001d045447	9	22474921	22482934	+	274	0.11422935128211975	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d031638	1	-0.029119175923352343	0.029119175923352343	mCG	cis	Zm00001d031638	1	197063890	197066757	+	162	0.17336390912532806	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d025615	1	-0.02907533586144793	0.02907533586144793	mCG	cis	Zm00001d025615	10	123993115	123994083	-	269	0.16500191390514374	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d017284	1	-0.0288432386243638	0.0288432386243638	mCHH	promoter	Zm00001d017284	5	191690481	191693464	+	394	0.013071547262370586	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d029108	1	0.02810609851325093	0.02810609851325093	mCHH	promoter	Zm00001d029108	1	58286021	58287044	+	286	0.016514969989657402	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d033602	1	0.027808254652313392	0.027808254652313392	mCHG	cis	Zm00001d033602	1	268308237	268315814	+	429	0.1271076202392578	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d033601	1	0.02780679727739409	0.02780679727739409	mCHG	cis	Zm00001d033601	1	268302557	268307093	+	430	0.1271076202392578	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d033602	1	0.027798150613372444	0.027798150613372444	mCHG	promoter	Zm00001d033602	1	268308237	268315814	+	118	0.1271076202392578	0.0
agri_aa_oil__100grainweight	methwin__mCHH__gene__Zm00001d047882	1	-0.027719079039245153	0.027719079039245153	mCHH	gene	Zm00001d047882	9	144129671	144139999	-	419	0.0038344422355294228	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d040982	1	0.027518105878263782	0.027518105878263782	mCG	gene	Zm00001d040982	3	88101133	88101809	+	65	0.16476595401763916	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d023327	1	0.027482280581534416	0.027482280581534416	mCHG	promoter	Zm00001d023327	10	3460713	3479462	-	23	0.14866769313812256	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d023327	1	0.027475859712368007	0.027475859712368007	mCHG	cis	Zm00001d023327	10	3460713	3479462	-	68	0.14866769313812256	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d034529	1	0.026413971198606858	0.026413971198606858	mCHG	promoter	Zm00001d034529	1	295713001	295716380	+	234	0.11668583005666733	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d023590	1	-0.026283333763780944	0.026283333763780944	mCG	promoter	Zm00001d023590	10	10919905	10924168	-	4	0.19475975632667542	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d024858	1	-0.02617222479450117	0.02617222479450117	mCHG	cis	Zm00001d024858	10	90998277	91013374	+	114	0.14199739694595337	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d024857	1	-0.026157311645821562	0.026157311645821562	mCHG	cis	Zm00001d024857	10	90991479	90996675	+	115	0.14199739694595337	0.0
agri_aa_oil__100grainweight	methwin__mCHG__gene__Zm00001d024858	1	-0.026148916074066147	0.026148916074066147	mCHG	gene	Zm00001d024858	10	90998277	91013374	+	44	0.14199739694595337	0.0
agri_aa_oil__100grainweight	methwin__mCHH__promoter__Zm00001d010759	1	0.025923330292410854	0.025923330292410854	mCHH	promoter	Zm00001d010759	8	127187617	127188279	+	207	0.02166721411049366	0.0
agri_aa_oil__100grainweight	methwin__mCHG__cis__Zm00001d031638	1	-0.02589776571858558	0.02589776571858558	mCHG	cis	Zm00001d031638	1	197063890	197066757	+	60	0.15000396966934204	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d051154	1	-0.025542954518267446	0.025542954518267446	mCG	promoter	Zm00001d051154	4	146257824	146259689	-	130	0.16193030774593353	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d051154	1	-0.025541148423541025	0.025541148423541025	mCG	cis	Zm00001d051154	4	146257824	146259689	-	338	0.16193030774593353	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d019568	1	-0.025470000701427114	0.025470000701427114	mCHG	promoter	Zm00001d019568	7	43298735	43322873	-	433	0.10352768003940582	0.0
agri_aa_oil__100grainweight	methwin__mCHH__cis__Zm00001d031584	1	-0.02423807535121803	0.02423807535121803	mCHH	cis	Zm00001d031584	1	195511708	195521787	+	362	0.025803368538618088	0.0
agri_aa_oil__100grainweight	methwin__mCG__cis__Zm00001d029328	1	-0.023912239892974394	0.023912239892974394	mCG	cis	Zm00001d029328	1	66120056	66126500	-	181	0.17131759226322174	0.0
agri_aa_oil__100grainweight	methwin__mCHH__cis__Zm00001d053177	1	-0.023817728615934886	0.023817728615934886	mCHH	cis	Zm00001d053177	4	218290530	218293089	+	295	0.02813129872083664	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d049640	1	0.023521794519625296	0.023521794519625296	mCG	promoter	Zm00001d049640	4	38547753	38551529	+	274	0.1486034095287323	0.0
agri_aa_oil__100grainweight	methwin__mCG__gene__Zm00001d044494	1	0.023131227855942224	0.023131227855942224	mCG	gene	Zm00001d044494	3	229640974	229650786	-	157	0.15099617838859558	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d041816	1	-0.022656912786102955	0.022656912786102955	mCG	promoter	Zm00001d041816	3	139054103	139086201	+	373	0.14182814955711365	0.0
agri_aa_oil__100grainweight	methwin__mCG__promoter__Zm00001d006199	1	0.022257788102536938	0.022257788102536938	mCG	promoter	Zm00001d006199	2	201505641	201507497	+	400	0.1396411508321762	0.0
agri_aa_oil__100grainweight	methwin__mCHG__promoter__Zm00001d052209	1	0.022018154131440423	0.022018154131440423	mCHG	promoter	Zm00001d052209	4	183315220	183317096	-	447	0.1026759147644043	0.0
